spring1,spring2
2204.75768,1604.62051
1944.49113,2022.90337
2726.76802,1446.27765
-502.31503,1988.83478
1158.28781,1912.44396
1547.79809,1747.075
2515.76467,1713.46567
836.39344,3308.284
1546.57058,1500.22073
-337.62765,979.80299
2431.20949,1499.94695
634.46049,2047.29961
827.62103,3728.60003
1254.36106,1554.9078
846.29573,3235.02757
-311.81862,823.68227
1632.40355,1447.19319
-442.55828,959.15267
1971.05887,1771.96626
-737.6694,1861.16008
1696.39749,1662.17869
1357.47313,1799.67862
-1072.55981,1607.09259
674.34379,4369.7151
-540.94461,2082.69075
-894.234,1233.35831
-32.95401,1149.87815
-1109.39517,1813.10802
-1016.01312,1833.17672
1372.34421,2034.41704
2849.91555,551.69404
-1116.1093,1814.20236
2874.01104,630.96804
22.45065,1346.17278
-487.24958,1920.57815
836.60825,3812.73774
-707.67637,1671.85098
2694.13908,1513.43704
-682.12455,1076.43776
7.32934,2044.64223
-1052.10033,1681.91472
-439.55507,895.3434
-293.23186,783.31443
-1110.3017,1776.82471
-1055.70176,1362.5996
1679.26895,1819.68327
-867.24671,1448.35231
-618.18591,1038.17733
691.16319,2397.07125
985.00237,13.2289900000001
1224.31114,2193.31756
-693.3455,1191.59804
-357.3315,1303.86072
1727.32592,1689.42514
-746.06376,1100.20815
1927.28735,1837.9051
-214.80929,780.03841
-313.20002,820.57513
1530.68403,2041.0128
1283.85426,1755.7264
1117.98442,2169.43541
1812.10749,1594.61247
1967.009,1945.35581
795.33368,3108.76097
-1001.87792,1788.51117
2388.60649,1842.85281
-276.18197,1974.74589
837.34639,3489.84255
-1002.02482,1875.77041
2200.45906,1909.44771
-333.52618,845.29817
766.93971,3885.98799
1520.55209,1499.49833
-505.19725,1234.2206
-569.49984,1976.26516
2484.38452,1797.86216
-322.01972,2002.97488
-671.66333,1227.24527
-445.70285,1959.65569
2279.1118,1701.37188
-402.81036,1266.15557
793.94631,3780.52735
1679.34846,1912.12357
219.88303,3876.06381
-110.04409,851.00747
-230.48724,862.00815
-125.37282,941.30442
-456.66233,1415.52336
-995.44255,1878.6546
-447.49348,920.73039
-11.56919,1584.46099
-751.57091,1933.85927
-936.22961,1231.1925
707.29638,2144.8999
-1110.50501,1611.3609
1966.0359,1645.70001
2464.80236,1701.41511
140.9576,2542.96376
-121.77201,1993.45572
1570.88446,1318.20292
-197.35904,1179.43214
1972.52815,1390.40644
-693.44824,1093.08609
-639.04303,1506.61498
755.86675,2508.92408
-758.1001,1162.63822
-843.31181,1886.01609
212.97884,3804.62006
1129.07943,2089.32601
1653.36452,2076.52411
-644.91213,1957.63792
-326.29325,1528.51315
101.54998,1018.37918
2758.05503,1424.42453
-742.88316,1677.91716
1193.8083,2269.43081
-95.103,1201.19458
-1001.77084,1472.30167
1479.95827,1665.93252
1540.03713,1924.69679
2435.05856,1496.78709
2535.72645,1680.75362
-791.72702,1796.33091
795.40657,4203.31894
-498.09425,921.63377
1303.16762,1811.59433
724.34618,3819.05182
2831.88225,1221.65573
-1107.5562,1570.62084
-128.19516,1309.12498
1200.39552,2090.49449
-1066.55427,1368.43635
1322.09467,1566.39668
-266.62962,770.21042
1037.49603,1925.7539
-1063.15906,1635.96788
-1039.45672,1831.50673
681.10493,4383.61456
216.65985,4267.90856
-534.94464,1981.9661
-345.01641,1240.91032
-1063.91032,1842.52486
211.37845,4284.87428
815.976,4206.91736
2827.35715,1177.21896
-266.41624,898.55483
-1015.9168254378,3532.56132785829
1080.75905,2089.21586
244.01644,4247.5797
-167.88679,2043.24558
715.25243,4104.53718
298.01407,4011.41241
1624.02721,1943.62648
196.12192,3716.22571
787.26352,2089.85883
828.97629,3862.21379
741.39294,2478.00957
-334.58574,942.4737
-1134.82759,1794.4057
-282.88863,1981.53844
-910.04331,1813.49962
860.30369,3756.96954
-757.47598,1232.22862
-723.3435,1243.06352
1456.52636,1515.39066
2468.37282,1785.88881
-699.21147,1220.58727
2890.46435,880.33103
831.9481,4080.3152
753.42041,3887.03552
-1041.3258,1387.76502
1966.43642,1665.73086
713.87325,4300.51755
1205.26042,2063.13653
1704.33293,1670.15388
2735.35518,1422.50778
2852.64075,1134.85775
2884.5596,720.8965
-306.04845,1999.92365
-1024.87554,1703.56
-963.45998,1719.15853
-1039.4657,1824.92174
-973.12065,1628.46915
201.15421,3915.37685
2780.79303,334.57609
2846.17043,1148.20938
2015.46254,1659.93671
-1108.10915,1738.71909
219.3133,4271.21888
1118.16857,2092.44722
2045.34741,1474.63623
1294.27126,1496.20974
2521.64876,1600.9218
1830.693,1962.57561
1698.40125,2075.46247
1989.66208,1742.84477
86.985,1020.41553
-684.0304,1397.03882
1432.55717,2014.9586
834.79856,4076.36775
-64.69508,838.291
-400.70753,1174.30634
279.23844,4187.86454
-1052.06411,1808.60566
1816.41633,2020.43737
-886.41579,1659.39375
-496.82739,1228.12095
-407.90558,998.23726
779.04591,3042.34896
2091.63815,1953.39174
-1145.54487,1501.3295
2863.49097,1126.60237
-501.93901,1943.94319
2752.00805,1412.87353
1551.25041,1977.81057
-1134.98724,1657.09726
-445.17916,871.80364
-43.16267,1127.33521
1274.3331,1985.90105
-363.87646,840.78214
201.78402,3579.31903
1202.31867,2094.76942
-786.85504,1930.69995
336.41991,2732.26553
-932.69736,1230.03194
2295.52309,1871.52086
1225.10262,1889.72186
2367.6993,1461.73605
-677.01129,1129.37654
1334.14432,1357.55573
-491.44942,1362.41653
1773.16604,1745.30886
2881.25377,675.95541
335.13194,1726.88636
829.65555,2481.77271
2043.6227,1933.36575
2154.86209,1433.84526
2871.68464,705.98694
-426.01194,1385.36227
787.95289,2934.80225
2462.15998,1586.10662
-711.06787,1387.03211
1307.82443,1549.27133
1883.87077,1790.05519
-939.1052,1793.23073
213.6583,3678.3362
2498.18871,1664.49081
-544.18207,1385.6155
-135.84462,1417.49068
1418.58905,1912.93778
-482.82775,1192.54085
2580.94593,1665.1081
-1134.72116,1671.82646
476.17035,3382.18984
-837.68472,1373.96678
845.05172,2998.89224
-139.03367,1152.0344
1943.98729,1992.6707
1591.4581,2039.43432
1998.06416,1846.08358
747.51544,4281.76106
-891.69945,1794.36002
198.39685,3734.71605
-769.91529,1769.46584
-745.78839,1165.43766
811.82761,3256.8433
101.18503,2808.8812
-878.06484,1458.51586
824.46339,3410.20948
2397.59471,1805.31756
1569.21995,2066.06888
-1143.54126,1661.55176
1366.1875,1351.80555
-563.26121,2000.77245
1294.07666,1427.47214
1444.38737,1479.5448
-462.34282,1529.383
1728.95495,1928.78867
179.5201,3566.45994
-637.26882,1309.69027
-1177.43126,1698.75931
911.83409,2052.36972
-678.9081,1808.27169
586.03688,2080.28245
-434.70262,1972.97576
27.0965,2664.08401
-54.62928,1212.02349
1423.4719,2066.00303
650.56115,4519.39573
2058.46514,1985.23668
2320.19796,1638.17154
-512.08777,1215.96492
-181.54547,2282.08359
1831.63748,2057.40991
1625.4302,1331.85621
-785.36505,1902.82564
156.17336,1074.77335
2870.45255,667.50387
-816.2406,1908.20541
1712.1069,1648.39319
2254.032,1425.19698
-821.11546,1474.30171
1671.02891,1634.53003
1464.9369,2059.30968
2633.12846,1661.11336
1527.88261,1737.6825
2283.28464,1686.72511
-525.1253,1055.11452
745.1582,3914.20065
2767.73708,1582.75715
644.74421,4476.48716
1213.10053,2030.72122
1560.41485,1515.53895
2567.78959,1541.70207
-361.25384,1834.19637
-862.95586,1859.14341
944.39538,1362.40793
2832.43468,1218.89815
-282.09628,1717.29053
2838.14259,471.85001
321.67123,4490.3984
190.48221,3711.25236
2097.64013,1473.76108
-308.67425,896.60405
1401.05755,1922.41283
-240.21064,830.19431
-540.08938,1818.88765
-813.14826,1845.95718
51.70905,950.52724
165.23352,2969.10624
1514.06175,2052.14948
1883.53633,1681.61133
1806.2139,1847.44501
809.28785,3914.25178
197.02168,3747.55785
2121.61373,1875.47382
-377.40787,1018.96634
231.84122,3271.21667
-824.35065,1562.57615
-523.35274,1534.34245
2173.97229,1701.18985
1975.81538,1637.53036
595.17903,2121.61876
1876.95599,1715.42444
-1163.18369,1726.9866
-1169.12723,1731.14565
645.69577,4509.72942
833.52329,3965.48713
221.21873,3884.37412
1721.22119,1594.05903
-127.86589,870.83476
1087.0794,2006.94588
-4.72148,979.42898
193.27221,4030.13717
-1053.67869,1455.44297
906.86249,2279.97728
1516.70249,1693.59032
185.16739,3610.43741
180.03398,3548.01046
-853.14133,1249.45815
2211.62005,1412.2161
-422.20866,922.85122
-605.57038,1953.59872
274.52987,4495.84561
835.83692,2828.53173
984.32992,11.4562500000002
640.26759,4513.16206
999.9526,10.5399700000003
-422.59922,1052.83529
1238.17836,1708.09848
1233.50208,2013.18796
1586.54105,2083.04503
-1038.29026,1522.34399
226.90423,2572.81745
-1019.52314,1814.38805
-594.11161,1956.97733
-917.99533,1912.24318
2627.5571,1610.77118
-522.31248,1017.65707
289.96718,4455.16037
-1022.93775,1499.05169
-495.29875,1273.547
-420.24613,1879.91922
1190.02506,2093.66653
1699.82804,2019.54771
2702.67689,1625.75867
1575.11178,1666.68804
-1087.33982,1700.15853
-1066.57995,1664.98888
797.38475,4217.96187
1514.9337,2016.15383
264.98921,4473.69347
1109.54655,2415.29239
1444.13408,1753.79731
-1047.02392,1701.01627
-795.96855,1411.53115
1522.61766,1519.9681
-385.66851,1390.75176
1457.82297,1609.6131
1325.47223,1448.69525
-553.90187,1359.86007
-848.15275,1893.94068
184.77544,2375.13502
601.49589,3978.81619
2150.51787,1877.7297
-1068.02173,1769.42099
-906.20628,1417.37635
197.36985,4115.05132
1242.5793,2084.34506
2273.33755,1716.862
1714.69372,1505.15586
1052.4643,2052.21891
-733.68383,1313.23906
1587.74091,1324.297
1308.79088,2100.52472
-343.83775,1468.74611
1077.06096,1474.91772
2044.11424,1698.16178
748.05481,3891.39557
1587.68209,1797.46467
-661.29698,1784.7736
822.07257,3219.90502
-748.35378,1082.70207
1332.76707,2089.89701
-696.53824,1759.13825
1968.92526,1685.37116
616.56054,2089.96885
1438.15397,2088.85362
1176.61553,1598.18171
781.4174,3806.90861
2737.52132,1597.69062
1559.30776,2061.88953
-500.27821,1918.0084
-885.32067,1208.70614
159.42722,2432.11015
-623.63972,1361.75983
1227.7006,2227.73684
198.95174,3675.75558
-303.46263,1652.79513
820.28061,3203.32216
-176.64272,2023.63779
-333.91029,1583.20754
2619.43039,1680.41033
1301.84983,1706.24965
1515.15568,2018.05152
2461.41266,1755.73382
1443.63192,2082.24053
2838.73923,501.93901
-309.90806,2233.20805
2193.94385,1390.12457
250.68341,4378.8977
-857.82691,1727.24923
-719.32583,1259.85751
2879.02837,1008.22857
2162.93969,1881.38036
1781.71465,1994.62787
2847.40473,1207.83466
-133.73559,893.41493
1261.96124,1811.53505
2045.14308,1662.36378
1519.51058,1457.82909
-1147.92115,1767.35771
-674.67252,1079.83993
2113.37507,1616.69442
2032.79173,1940.27248
-511.29887,1033.12964
-963.70308,1780.37258
242.92463,3757.01159
1317.02645,2070.86513
2804.27555,1335.23301
188.47805,2808.64375
981.86317,2262.3488
-986.33434,1353.41726
-1008.6205454378,3504.35457785829
2866.80174,641.40023
-1138.21654,1680.8605
1749.70164,1508.66311
-846.47579,1776.81377
851.86604,3584.38033
611.20001,3146.46813
1458.68363,2088.88244
1279.65437,1588.9602
814.15568,3902.41342
-905.72007,1761.67347
2158.96846,1414.31077
926.67592,2066.03859
-639.72598,1918.68267
739.31746,2645.20126
-164.94615,1220.34055
741.75479,4217.32643
-608.69205,1338.86704
-125.65666,857.47317
-629.01984,1785.23558
-366.26074,1041.36472
-1163.45138,1714.43712
908.12665,2081.71921
-955.94328,1761.64742
-729.9675,1360.73876
2266.80104,1403.17757
-1014.2079454378,3534.13753785829
1874.52117,1416.45113
144.86676,2351.37808
2332.78787,1796.66966
-757.90746,1431.17725
-1020.21763,1330.24697
2160.10707,1446.74927
2611.73442,1618.71403
1353.78838,1635.2301
233.45225,4280.72739
1490.2935,2005.51137
776.80733,3155.75964
-509.63313,1030.52825
139.46209,1096.90634
-251.79982,913.651
1501.48544,1860.76583
2013.70369,1533.35095
-446.82974,1232.68589
-304.87132,2012.08949
-609.19387,1125.301
1831.78132,1871.67193
1624.56456,1370.63121
797.73116,3344.71953
2252.24703,1915.76438
2710.84838,1497.00281
583.42426,3576.98978
306.52281,4112.81032
-655.86011,1139.78596
2265.69713,1881.30002
-999.9728,1724.88067
-593.77197,1038.41821
582.54667,1924.63636
-701.23461,1942.05656
-183.65189,1166.02898
1099.6903,2288.0158
1469.48806,1750.38012
798.19999,1416.78111
1917.63461,1795.95695
-478.6928,1225.92818
-1167.27229,1717.85274
1347.55295,2049.97322
-858.05893,1555.19688
2461.05906,1809.7489
233.52537,2838.04291
1606.84416,1675.9676
-989.19006,1700.5807
1610.36804,1742.61152
-411.09871,981.59228
-670.85751,1852.60413
1728.83782,1732.31741
2876.4434,840.12386
-739.63828,1281.09439
547.82736,3447.88581
1331.91424,1692.97476
-493.35571,1976.92464
952.38153,2773.06031
1614.60543,1980.90409
-336.76571,958.30333
1359.85463,1506.4226
-1128.51635,1436.52901
-1084.92612,1710.85071
2774.96475,314.44136
2436.28962,1795.16608
-318.16522,1809.82588
-952.94342,1575.54215
-286.46943,1144.41652
1261.08221,1955.61599
-222.66367,794.70973
2061.80844,1354.33532
2235.8391,1648.0521
-946.68784,1861.96919
-1056.27992,1584.71617
-1112.37522,1811.32208
-812.52335,1419.41642
-1061.67823,1715.05776
-995.287595437802,3537.37050785829
1370.83686,1346.08764
2873.07171,631.51187
1295.27373,1693.45106
-577.42064,1665.67504
-148.93411,861.62022
-657.01059,1965.35665
-1063.1319354378,3479.29477785829
1507.17529,2073.15197
929.87423,1700.98183
1449.93453,2076.3683
-617.00067,1228.97232
278.8733,4026.34819
725.40308,4316.21312
-488.02448,967.52644
1340.68377,1356.1853
-382.87897,838.09183
1774.33179,1977.90314
-190.32796,991.30017
813.8873,3197.32697
-443.8988,929.07029
-1155.76413,1730.75883
1256.55827,1472.5957
1692.07382,1746.04096
2472.48773,1663.96388
-412.61073,951.25168
-552.86664,1112.28241
-35.19057,1254.11318
2655.22378,1643.25158
-479.28936,1268.9908
2193.48676,1381.76596
2244.64584,1392.50884
-506.81035,1327.23678
-570.46452,1229.84549
227.28671,4292.7727
-0.88721,1149.07067
-420.22498,1543.37421
2147.34642,1627.20606
-88.69875,1307.43515
-182.85571,2029.75493
-501.71039,2007.58727
-51.1279,2533.44379
1592.98782,1516.18255
-887.6159,1482.63958
-671.4761,1949.96553
0.80131,1375.27529
226.57885,3214.32248
203.67476,2890.55193
-660.04737,1756.18479
-671.6633,1954.17806
913.55838,3179.14598
-710.95582,1917.57642
-470.77752,1951.96328
1605.15732,1734.17841
-1025.7261254378,3495.48973785829
-93.12106,1048.95833
823.83615,3142.87497
-481.16976,903.29152
1400.05799,2097.75837
-366.20432,1030.39532
-34.0096,997.87183
-564.21407,1796.30351
-642.71842,1347.27738
1662.39673,1910.45191
1364.5704,2051.54114
1944.94881,1565.59749
-686.95416,1359.98349
1205.40783,2377.64844
-626.28349,1926.56066
733.71297,4229.60187
2878.18615,996.29992
1922.98454,1505.48408
-116.61157,847.42742
474.54622,3243.06581
1596.673,1450.13201
-421.79413,1898.26299
-964.31071,1329.13505
-1161.58626,1780.42524
821.83153,3647.08015
1517.49658,2095.78684
-433.93405,1285.7391
-564.44642,1238.11586
-1022.63022,1422.65459
-561.75057,1822.5129
1756.0346,2033.59372
2861.46571,552.40147
200.00624,3141.63823
1858.4209,1778.38594
1367.57937,1696.93492
2675.76266,1482.45198
1265.92937,1904.26718
142.17185,2882.33818
-902.49323,1648.52475
658.38362,4507.67437
-648.21706,1104.92991
-498.27961,1070.18061
1799.81475,1931.14449
777.15922,3450.13678
2066.06879,1705.39455
542.95915,4038.41688
815.04415,1432.73769
1727.34907,1458.99726
220.36987,3842.60365
-753.8352,1735.82809
-569.22973,1860.28963
1761.85605,1857.52829
-607.6028,1971.11508
1662.95533,1754.54743
832.45318,3681.54875
2407.20951,1530.50195
675.14224,2057.0978
2686.88109,1520.31081
803.1841,3373.29585
-775.46876,1333.48785
-571.49012,1005.52519
-117.76143,2030.40478
828.48819,2130.34266
1377.41142,1985.61121
-864.60681,1726.05478
2131.73434,1642.48175
792.42643,3311.27657
-940.67377,1624.32984
758.38971,4325.63326
1763.24573,1826.01994
1000.83924,6.93879000000015
-855.26888,1378.37973
1149.54474,1904.5306
1865.71878,2004.59762
2767.25024,1309.03637
1522.47965,1574.95534
335.43309,3043.13845
662.39285,4494.82356
-1071.55683,1520.47312
-801.94065,1326.32871
108.97955,2791.46374
-749.62814,1313.53873
-484.24851,1971.53839
817.29759,3084.62202
2858.05325,1123.90162
-283.78132,1875.03123
2678.43392,1631.66662
-368.53706,1181.65346
-1016.5217854378,3501.51824785829
878.06554,2261.26167
104.23958,1316.09079
-357.88238,1217.86513
1661.40101,1893.36365
2345.97011,1875.65189
-346.28365,1950.95536
-870.83402,1240.92346
856.21241,3632.40263
1296.92384,2011.29694
-112.0942,1247.5165
209.29023,4013.60859
966.77046,2421.58155
-569.10248,1020.52536
-436.92954,1835.04582
-404.54642,1432.00292
-589.40183,1375.07278
-361.01008,808.31609
-993.84106,1438.72062
1899.56735,1773.64116
-493.9772,1965.0785
-1006.4705654378,3509.35737785829
1804.10111,1343.14288
-597.09111,1070.43833
-873.27592,1667.94098
2254.81797,1867.63251
1880.94445,1926.67921
2507.85372,1537.57769
1404.12556,1596.40368
851.67691,1583.659
-926.08506,1714.71319
-257.50092,1976.91399
1185.68729,1570.54855
-540.89533,1009.83193
2587.4794,1695.97518
-302.78292,1138.05888
2210.42537,1583.89975
-472.00154,1301.3663
1880.33775,1455.32293
1651.78381,1314.85885
183.12892,4010.96818
845.51095,3928.43331
1595.85836,1619.5865
821.48389,2068.33004
1298.39285,1695.18785
-372.91158,1233.04743
-964.18996,1246.92974
-735.0524,1923.95129
559.92499,2114.54252
-499.02595,930.48342
1136.69417,1922.69677
251.39912,4364.16105
705.12042,4128.93602
1344.67777,2058.58145
-123.32608,847.29422
399.45208,2071.35088
723.67908,3979.79245
-331.71071,1494.84829
125.98741,2162.08165
1296.78587,1893.23299
2350.17772,1751.25337
2844.09696,1181.34916
294.73275,1704.26828
-746.51737,1333.02824
-266.16857,1382.51634
1431.70748,2087.94978
2178.43871,1415.76996
722.09642,3785.13996
1308.37979,1994.62543
2450.28592,1678.27016
-1151.40197,1505.403
-921.79615,1864.31132
-714.53137,1945.70563
-637.70941,1900.49335
210.00941,2282.52369
1738.3475,1927.08482
1521.13823,2111.03108
812.44712,3344.76392
298.78211,3097.06528
-553.88538,1720.87932
-438.1504,1039.04447
1175.88145,1747.3391
-968.98221,1882.44847
-1049.6154954378,3487.42063785829
-754.81536,1090.32737
-834.90565,1849.9361
886.83505,2566.20515
-1139.64733,1675.59014
2349.53733,1828.83078
201.01719,1072.65195
-362.14785,1273.78277
658.75066,4007.47189
801.38393,3496.51102
2889.16281,892.54643
1743.70311,1423.1821
-440.49389,1473.22529
2850.02325,1154.20579
-814.54522,1923.21402
2696.72653,1599.40573
-216.62261,961.63963
-466.68401,1132.28857
-1070.51897,1393.28251
-1160.69305,1599.61431
-17.13843,1582.07992
-640.8127,1325.3614
143.86205,1157.89349
2693.29512,1511.89107
-950.39858,1456.23804
-923.89993,1563.21002
-543.64331,1879.57629
-869.5433,1436.69335
1606.08028,1685.18272
-358.79843,1824.21352
809.98633,3812.71272
-1119.67232,1791.5155
-1093.38932,1803.31034
174.81906,2247.5439
-1017.71707,1492.5425
726.11029,4259.42649
312.06051,3409.1557
2520.41274,1691.79397
2435.72704,1791.09946
1717.61004,2005.78123
964.26075,1666.53939
2574.6996,1620.60913
-997.847385437802,3531.56364785829
840.61402,4119.28248
-196.13681,840.87119
1881.81506,1579.50575
749.82225,2853.5268
-674.8754,1728.2111
1691.72966,2004.36245
837.90728,3681.70663
-1117.25526,1776.19596
1194.52317,2305.29172
813.29916,3738.96831
1650.35107,1829.37224
1127.27812,2021.2314
2824.91476,1220.09509
536.43785,4032.16825
-820.76122,1831.06494
-1054.33723,1686.56338
635.42389,4390.08973
-836.73584,1435.2865
1478.94726,2092.23333
1546.25134,1665.19099
705.77514,3490.65983
951.42496,2476.12671
-420.35593,1872.39848
604.94791,4483.69328
202.18704,4240.02168
-1150.65261,1656.25525
-861.86721,1796.79218
2344.01547,1880.33632
-267.02625,939.54108
1737.15497,1633.29114
-1063.17973,1846.0724
170.83892,3046.19052
-263.25122,1076.65624
-1093.31403,1762.30575
1210.03116,1397.62879
1807.55578,1975.8824
2066.18167,1696.25141
-156.02075,1965.70059
1331.4455,1548.19126
-1078.54787,1812.34065
1651.41349,1626.1102
834.64289,3745.04759
1719.52561,1971.96277
-733.85938,1684.43749
2396.08049,1797.08812
-23.83214,2549.25159
-316.6521,2016.34036
1483.74963,1702.73231
1650.15855,1412.70203
1295.76391,2102.92662
771.90318,4110.77489
-317.77266,1040.45957
2424.21246,1811.2768
-635.46746,1803.49091
-1040.78901,1333.73957
-1062.3373154378,3479.57612785829
1782.61903,1343.32661
2552.65848,1463.29652
239.30156,3630.37661
194.45252,3349.62633
1183.78249,1689.71671
-976.03561,1885.47841
1001.07541,2098.35273
-577.36763,1429.11645
4.24866,1423.25519
1803.90178,1546.45235
2807.33485,1299.22403
744.90868,2102.37709
207.97732,2861.97368
-1181.13036,1742.22468
1297.32181,1891.61593
-752.5092,1948.43737
1681.33464,2068.48521
984.56831,8.86449000000039
-1125.28364,1688.60562
-306.22029,809.34629
730.48141,2103.52844
1643.28965,1743.53791
325.89854,4482.09899
2834.83964,1171.381
-1041.93586,1834.02611
-411.8733,1941.93764
1974.19732,1466.81246
-803.30544,1944.22554
185.28205,3776.93803
198.50564,3916.42188
2549.10178,1718.99514
2014.59107,1685.33191
2354.04739,1847.56574
-473.45268,932.72795
-1002.76407,1730.91127
-532.37252,1010.1978
-1075.83666,1687.81306
2687.44326,1373.33429
1652.73771,2101.95228
2892.73733,889.08011
1758.63775,1466.03992
1714.22915,1980.81821
-848.25335,1620.72876
2277.40449,1885.94205
-812.15074,1467.55897
-704.92757,1199.41358
-266.09698,759.38476
-1098.49422,1396.1372
2516.34953,1780.26913
947.30955,1362.23463
824.13958,3750.39211
2563.36067,1615.74427
-290.10898,770.34411
-855.6276,1266.94674
-424.04108,1055.93404
-1054.3642154378,3488.53529785829
821.93133,3249.93328
-603.40632,1853.8903
-816.75106,1172.97687
225.78124,4351.10973
-364.84183,1555.3578
767.21455,3415.01111
-972.49509,1888.07158
2885.87206,852.02807
-1015.7773254378,3520.40024785829
-640.6669,1016.1605
-787.56887,1808.47852
765.39617,2458.1645
129.33193,1059.82615
-801.12096,1145.90229
-927.76788,1320.26419
1194.46996,2224.41895
-632.92899,1899.31561
1667.09656,1471.81089
-37.13101,939.82792
1470.32815,1571.68386
-607.61798,1180.95844
1721.31619,1968.29698
1583.74824,1527.53457
331.14135,3282.7518
1657.25641,2029.73358
432.46673,4260.50097
1098.64751,2120.82888
1245.47511,1884.94335
-870.93607,1257.36327
1239.37195,2270.25719
2218.77513,1581.30178
-825.84752,1218.26156
222.67982,4245.02701
-599.89668,983.90053
-757.4848,1289.74286
1580.07641,1815.5362
794.83981,2414.86965
599.33757,2051.92945
1138.21385,2074.62045
1588.11259,1944.50482
-1063.86221,1511.78569
774.14806,4301.14581
801.81807,3052.23944
1330.35813,1698.68499
1699.22941,1527.25216
199.40565,3253.11704
2383.89326,1831.61573
-28.21324,1300.31672
-671.68419,1793.04023
-995.4742,1642.00666
1570.07121,1754.80417
814.47569,3531.89977
141.19987,2873.42105
778.65832,3332.37844
2179.01933,1882.23369
-13.59946,1175.08359
-842.66124,1186.58941
-520.57082,1447.09467
2743.01688,1603.95563
928.4536,2828.66447
1684.90581,1379.04015
808.57568,2401.47996
226.35664,3981.12523
-778.26674,1506.99756
195.72967,4201.24205
-569.92293,1023.31996
381.14986,1582.41548
-388.39932,1355.90139
1689.40652,2067.48487
-981.56485,1854.74087
1443.57749,1789.63085
224.85117,2980.24482
-1039.17929,1808.08822
2425.05624,1769.77589
1255.77396,1985.14511
2636.69388,1656.14391
-887.39777,1424.55721
817.53609,3203.22877
2771.37353,289.27368
-1034.07282,1844.92336
1505.89334,1652.66501
-354.33036,889.69306
191.93612,4133.35543
-1097.72108,1444.55693
1646.64894,1339.74683
648.40936,2016.30588
-1065.4597854378,3479.62203785829
499.46399,2661.62196
2098.34652,1365.06541
764.21289,3982.96318
-27.59818,2468.39464
192.05567,2961.13171
1957.22252,1811.23992
2807.69885,1315.45197
-502.2562,998.06929
2837.48223,1192.63637
668.03454,4494.2437
309.11518,4516.45183
787.5116,4076.50226
635.34437,2040.34736
1686.96785,1797.24078
-1070.26783,1831.50985
-890.66653,1327.95014
-1030.07123,1364.8506
-429.30195,1013.46978
638.59213,3386.37528
791.49383,4258.88709
895.71178,2004.91611
1650.36398,2041.09664
-990.8227,1310.19069
-360.1548,1492.49105
2370.15841,1443.09855
1515.37208,1516.36421
-503.79912,1269.80338
1581.18031,1967.83011
1325.4424,1873.37689
-1052.32927,1692.00764
822.39113,3551.30549
-441.85736,1112.67422
-1120.47894,1767.01175
-894.95018,1428.90527
-631.62773,2002.0757
-785.51682,1940.32368
2379.21725,1805.63612
-798.08174,1780.31099
1224.49945,2048.67506
818.2757,3320.29887
1612.42102,2001.83315
191.16071,3404.16567
2528.15904,1639.74594
-1152.4677,1785.00466
-379.62101,1590.36779
-275.09524,2263.04786
822.44206,1737.2093
1405.29531,1547.18418
-427.58864,1857.99419
420.82372,4406.06358
1701.19442,1634.22955
1289.74793,1730.192
-447.41496,876.84925
399.85586,3161.98919
-499.62349,1269.35173
-370.10495,1335.90301
2563.52673,1711.32311
195.38885,2909.74674
2783.2288,1374.64125
1612.72324,1726.39734
-484.01714,2001.78471
691.6023,3358.47236
1362.45595,1830.77476
-124.34082,926.4564
-888.03303,1513.10308
-219.08894,843.408
2750.16065,1446.88427
2060.80441,1956.82442
-933.05657,1821.11492
-930.64883,1238.80474
1331.70058,2020.28775
1342.30746,2022.14631
213.04015,3214.22668
-931.67967,1225.11239
-834.99982,1860.68903
2855.59136,1182.40263
1267.76709,1980.8168
690.53397,4005.12849
-725.45315,1854.26439
2352.19448,1714.51519
723.37725,3805.91186
1442.22835,2034.13577
1330.16741,1975.29814
-251.63688,1209.9392
1641.56443,1926.21295
1314.09656,2112.45597
-190.05387,1252.8167
-87.24524,1048.35159
-862.22614,1319.82184
866.8392,3996.86198
726.59636,2137.97493
1670.49169,1754.37983
-1066.46942,1842.38467
-296.97414,837.37503
1967.82271,1824.22171
-474.10339,2004.11716
-1161.11531,1726.90206
-761.01843,1907.65355
-521.64787,1064.47455
1165.84646,1981.97949
-888.87684,1696.58979
647.66877,4445.12763
383.66309,2114.3061
2160.58728,1460.72787
1406.74697,1965.07937
-732.90891,1072.8539
700.99879,2143.88632
1382.9787,2118.81618
-1130.27336,1604.6561
1353.07481,1685.99902
-389.75528,1285.78385
-853.15328,1837.41474
-280.61534,1109.69447
2819.55857,431.29236
-739.45826,1372.38206
1504.13981,1377.60729
-71.20427,2314.42423
2148.58215,1930.47532
1862.40769,1812.03131
1361.45411,1418.55849
448.18558,2550.54255
1624.59303,1906.35911
662.95984,4524.34709
-453.82077,1041.48581
1781.36713,1390.91883
1646.70929,1898.25323
-886.56018,1468.77441
2019.3773,1921.93523
-818.75555,1504.9993
-643.1886,1239.66258
162.4868,1353.48675
-752.03508,1915.989
9.9395,1011.88651
1501.77082,1371.73774
2881.52302,662.93511
-398.81437,1268.99391
-968.94015,1863.62836
-809.84563,1878.32529
-751.12603,1837.29746
1328.79171,1566.12783
-316.40723,2147.37601
-232.38032,1960.0246
